name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time
openb-pod-0043,12500,57344,0,0,,LS,Running,9850633,9851139,9850635
openb-pod-0044,12500,57344,0,0,,LS,Running,9850814,9850869,9850816
openb-pod-0045,20000,65536,0,0,,LS,Running,9853468,11129644,9853470
openb-pod-0046,16500,51200,0,0,,LS,Running,9859698,9864808,9859700
openb-pod-0047,16500,51200,0,0,,LS,Running,9860458,9861313,9860492
openb-pod-0048,16500,51200,0,0,,LS,Running,9860623,9860693,9860627
openb-pod-0049,12500,57344,0,0,,LS,Running,9861707,9863548,9861709
openb-pod-0050,16500,51200,0,0,,LS,Running,9863822,9864014,9863825
openb-pod-0051,16500,51200,0,0,,LS,Running,9863995,9865175,9863997
openb-pod-0052,15400,51200,0,0,,LS,Running,9869831,9870048,9869865
openb-pod-0053,15400,51200,0,0,,LS,Running,9869831,9870061,9869865
openb-pod-0054,15400,51200,0,0,,LS,Running,9869833,9870088,9869870
openb-pod-0055,16500,51200,0,0,,LS,Pending,9879982,9880290,
openb-pod-0056,12500,57344,0,0,,LS,Pending,9880277,9880319,
openb-pod-0057,12500,57344,0,0,,LS,Running,9880354,9881275,9880357
openb-pod-0058,12500,57344,0,0,,LS,Running,9880386,9881282,9880422
openb-pod-0059,12500,57344,0,0,,LS,Running,9880394,9881255,9880397
openb-pod-0060,12500,57344,0,0,,LS,Running,9880461,9881344,9880463
openb-pod-0061,12500,57344,0,0,,LS,Running,9880765,9880971,9880767
openb-pod-0062,8000,30517,0,0,,BE,Running,9910641,9937733,9910641
openb-pod-0063,8000,30517,0,0,,BE,Running,9910642,9924288,9910642
openb-pod-0064,8000,30517,0,0,,BE,Running,9910643,9921424,9910644
openb-pod-0065,8000,30517,0,0,,BE,Running,9910659,9937735,9910659
openb-pod-0066,8000,30517,0,0,,BE,Running,9910662,9937728,9910662
openb-pod-0067,8000,30517,0,0,,BE,Running,9910667,9937731,9910667
openb-pod-0068,12500,57344,0,0,,LS,Running,9917314,9917696,9917317
openb-pod-0069,12500,57344,0,0,,LS,Running,9917341,9917853,9917376
openb-pod-0070,12500,57344,0,0,,LS,Running,9917492,9917710,9917495
openb-pod-0071,12500,57344,0,0,,LS,Running,9917521,9917743,9917557
openb-pod-0072,8000,30517,0,0,,BE,Running,9918824,9937797,9918824
openb-pod-0073,12500,57344,0,0,,LS,Running,9920912,9925451,9920949
openb-pod-0074,12500,57344,0,0,,LS,Running,9920916,9921340,9920919
openb-pod-0075,12500,57344,0,0,,LS,Running,9920961,9921189,9920997
openb-pod-0076,12500,57344,0,0,,LS,Running,9921035,9921679,9921037
openb-pod-0077,12500,57344,0,0,,LS,Running,9921071,9921289,9921107
openb-pod-0078,12500,57344,0,0,,LS,Running,9921953,9922367,9921988
openb-pod-0079,12500,57344,0,0,,LS,Running,9922007,9923191,9922042
openb-pod-0080,12500,57344,0,0,,LS,Running,9923064,9926554,9923098
openb-pod-0081,12500,57344,0,0,,LS,Running,9923069,9923682,9923103
openb-pod-0082,12500,57344,0,0,,LS,Running,9923530,9924237,9923532
openb-pod-0083,12500,57344,0,0,,LS,Running,9923672,9923777,9923674
openb-pod-0084,16500,51200,0,0,,LS,Running,9925715,9927164,9925717
openb-pod-0085,12500,57344,0,0,,LS,Running,9925840,9926731,9925843
openb-pod-0086,12500,57344,0,0,,LS,Running,9925888,9927281,9925924
openb-pod-0087,12500,57344,0,0,,LS,Running,9925949,9926554,9925954
openb-pod-0088,16500,51200,0,0,,LS,Running,9931460,9933807,9931498
openb-pod-0089,15400,51200,0,0,,LS,Running,9933957,9935400,9933992
openb-pod-0090,16500,51200,0,0,,LS,Pending,9934608,9934656,
openb-pod-0091,16500,51200,0,0,,LS,Pending,9934898,9934961,
openb-pod-0092,15400,51200,0,0,,LS,Running,9934943,9935046,9934945
openb-pod-0093,12500,57344,0,0,,LS,Running,9934948,9935222,9934982
openb-pod-0094,15400,51200,0,0,,LS,Pending,9934993,9935070,
openb-pod-0095,12500,57344,0,0,,LS,Running,9935547,9937460,9935583
openb-pod-0096,16500,51200,0,0,,LS,Running,9937416,9937995,9937419
openb-pod-0097,16500,51200,0,0,,LS,Running,9938703,9939719,9938739
openb-pod-0098,16500,51200,0,0,,LS,Running,9938751,9939818,9938753
openb-pod-0099,16500,51200,0,0,,LS,Running,9938754,9939771,9938789
openb-pod-0100,12500,57344,0,0,,LS,Running,9939573,9942216,9939609
openb-pod-0101,12500,57344,0,0,,LS,Running,9939612,9944547,9939614
openb-pod-0102,12500,57344,0,0,,LS,Running,9939614,9942887,9939616
openb-pod-0103,12500,57344,0,0,,LS,Running,9939803,9943215,9939839
openb-pod-0104,11400,57344,0,0,,LS,Running,9940028,9941027,9940030
openb-pod-0105,12500,57344,0,0,,LS,Running,9940215,9941057,9940217
openb-pod-0106,12500,57344,0,0,,LS,Running,9940400,9940490,9940402
openb-pod-0107,16500,51200,0,0,,LS,Running,9940520,9941259,9940522
openb-pod-0108,12500,57344,0,0,,LS,Running,9941108,9942515,9941112
openb-pod-0109,16500,51200,0,0,,LS,Running,9941492,9941601,9941525
openb-pod-0110,15400,51200,0,0,,LS,Running,9942160,9942992,9942195
openb-pod-0111,15400,51200,0,0,,LS,Running,9942165,9942938,9942200
openb-pod-0112,15400,51200,0,0,,LS,Running,9942165,9942691,9942200
openb-pod-0113,16500,51200,0,0,,LS,Running,9942681,9945129,9942716
openb-pod-0114,16500,51200,0,0,,LS,Running,9943060,9945629,9943095
openb-pod-0115,16500,51200,0,0,,LS,Running,9951958,9970490,9951961
openb-pod-0116,16500,51200,0,0,,LS,Running,9955943,9972910,9955945
openb-pod-0117,12500,57344,0,0,,LS,Pending,9965260,9965318,
openb-pod-0118,12500,57344,0,0,,LS,Pending,9965262,9965318,
openb-pod-0119,12500,57344,0,0,,LS,Running,9965635,9966422,9965637
openb-pod-0120,12500,57344,0,0,,LS,Running,9966058,9966241,9966062
openb-pod-0121,16500,51200,0,0,,LS,Running,9966310,9982735,9966343
openb-pod-0122,16500,51200,0,0,,LS,Running,9971095,9983965,9971129
openb-pod-0123,16500,51200,0,0,,LS,Running,9971097,9983977,9971099
openb-pod-0124,16500,51200,0,0,,LS,Running,9992796,10017363,9992829
openb-pod-0125,8000,30517,0,0,,BE,Running,9996978,10006187,9996978
openb-pod-0126,8000,30517,0,0,,BE,Running,9996979,10015414,9996979
openb-pod-0127,8000,30517,0,0,,BE,Running,9996985,10015411,9996985
openb-pod-0128,8000,30517,0,0,,BE,Running,9996989,10015414,9996989
openb-pod-0129,16500,51200,0,0,,LS,Running,10000709,10005782,10000745
openb-pod-0130,16500,51200,0,0,,LS,Running,10008265,10012799,10008299
openb-pod-0131,8000,30517,0,0,,BE,Running,10009331,10010093,10009331
openb-pod-0132,16500,51200,0,0,,LS,Running,10015210,10030031,10015212
openb-pod-0133,32000,49152,0,0,,BE,Running,10018379,10018530,10018386
openb-pod-0134,32000,49152,0,0,,BE,Running,10018955,10019105,10018957
openb-pod-0135,16500,51200,0,0,,LS,Running,10024044,10037788,10024080
openb-pod-0136,12500,57344,0,0,,LS,Running,10024277,10025239,10024314
openb-pod-0137,12500,57344,0,0,,LS,Running,10024396,10024696,10024398
openb-pod-0138,12500,57344,0,0,,LS,Running,10024404,10024639,10024407
openb-pod-0139,12500,57344,0,0,,LS,Running,10024466,10024723,10024499
openb-pod-0140,8000,30517,0,0,,BE,Running,10026694,10026875,10026695
openb-pod-0141,12500,57344,0,0,,LS,Running,10026699,10026938,10026734
openb-pod-0142,12500,57344,0,0,,LS,Running,10035622,10035726,10035657
openb-pod-0143,12500,57344,0,0,,LS,Running,10035628,10036145,10035631
openb-pod-0144,12500,57344,0,0,,LS,Running,10035745,10036144,10035747
openb-pod-0145,32000,49152,0,0,,BE,Running,10041296,10041440,10041298
openb-pod-0146,12500,57344,0,0,,LS,Running,10041818,10041932,10041820
openb-pod-0147,32000,49152,0,0,,BE,Running,10041867,10042022,10041874
openb-pod-0148,32000,49152,0,0,,BE,Running,10041867,10042022,10041875
openb-pod-0149,12500,57344,0,0,,LS,Running,10041889,10041968,10041891
openb-pod-0150,16500,51200,0,0,,LS,Running,10057393,10069339,10057431
openb-pod-0151,16500,51200,0,0,,LS,Running,10057394,10062223,10057397
openb-pod-0152,16500,51200,0,0,,LS,Running,10057415,10059207,10057448
openb-pod-0153,16500,51200,0,0,,LS,Running,10060540,10063876,10060574
openb-pod-0154,16500,51200,0,0,,LS,Running,10063030,10070617,10063065
openb-pod-0155,32000,49152,0,0,,BE,Running,10064623,10064771,10064625
openb-pod-0156,32000,49152,0,0,,BE,Running,10065781,10065932,10065789
openb-pod-0157,32000,49152,0,0,,BE,Running,10065781,10065931,10065789
openb-pod-0158,16500,51200,0,0,,LS,Running,10066856,10071708,10066890
openb-pod-0159,16500,51200,0,0,,LS,Running,10068898,10070928,10068901
openb-pod-0160,16500,51200,0,0,,LS,Running,10069699,10076314,10069701
openb-pod-0161,16500,51200,0,0,,LS,Running,10076608,10080661,10076643
openb-pod-0162,16500,51200,0,0,,LS,Running,10076990,10081785,10076992
openb-pod-0163,16500,51200,0,0,,LS,Running,10078038,10090105,10078074
openb-pod-0164,16500,51200,0,0,,LS,Running,10079185,10083609,10079219
openb-pod-0165,8000,30517,0,0,,BE,Running,10083371,10098934,10083371
openb-pod-0166,8000,30517,0,0,,BE,Running,10083372,10098995,10083374
openb-pod-0167,8000,30517,0,0,,BE,Running,10083382,10098936,10083383
openb-pod-0168,16500,51200,0,0,,LS,Running,10087847,10089214,10087849
openb-pod-0169,32000,49152,0,0,,BE,Running,10087957,10088110,10087960
openb-pod-0170,16500,51200,0,0,,LS,Running,10088011,10089444,10088046
openb-pod-0171,32000,49152,0,0,,BE,Running,10089113,10089264,10089115
openb-pod-0172,12500,57344,0,0,,LS,Pending,10097196,10097267,
openb-pod-0173,12500,57344,0,0,,LS,Running,10103559,10105967,10103594
openb-pod-0174,16000,16384,0,0,,LS,Running,10104378,10141850,10104379
openb-pod-0175,16500,51200,0,0,,LS,Running,10104807,10104867,10104809
openb-pod-0176,12500,57344,0,0,,LS,Running,10107404,10107878,10107441
openb-pod-0177,12500,57344,0,0,,LS,Running,10107433,10107827,10107436
openb-pod-0178,16500,51200,0,0,,LS,Running,10110896,10115532,10110932
openb-pod-0179,32000,49152,0,0,,BE,Running,10111596,10111745,10111598
openb-pod-0180,32000,49152,0,0,,BE,Running,10111596,10111744,10111598
openb-pod-0181,32000,49152,0,0,,BE,Running,10111597,10111745,10111601
openb-pod-0182,32000,49152,0,0,,BE,Running,10112763,10112915,10112769
openb-pod-0183,16500,51200,0,0,,LS,Running,10114248,10116585,10114251
openb-pod-0184,16500,51200,0,0,,LS,Running,10123189,10124591,10123191
openb-pod-0185,16500,51200,0,0,,LS,Running,10130247,10132293,10130281
openb-pod-0186,32000,49152,0,0,,BE,Running,10134940,10135090,10134944
openb-pod-0187,32000,49152,0,0,,BE,Running,10135516,10135663,10135518
openb-pod-0188,32000,49152,0,0,,BE,Running,10135517,10135663,10135524
openb-pod-0189,32000,49152,0,0,,BE,Running,10135517,10135663,10135519
openb-pod-0190,12500,57344,0,0,,LS,Running,10138288,10138641,10138322
openb-pod-0191,12500,57344,0,0,,LS,Running,10138296,10138526,10138332
openb-pod-0192,32000,49152,0,0,,BE,Running,10159418,10159595,10159424
openb-pod-0193,16500,51200,0,0,,LS,Running,10175194,10175306,10175196
openb-pod-0194,16500,51200,0,0,,LS,Running,10176436,10177213,10176472
openb-pod-0195,12500,57344,0,0,,LS,Running,10180999,10181809,10181001
openb-pod-0196,12500,57344,0,0,,LS,Running,10181091,10182215,10181093
openb-pod-0197,32000,49152,0,0,,BE,Running,10181593,10181748,10181595
openb-pod-0198,32000,49152,0,0,,BE,Running,10181594,10181748,10181601
openb-pod-0199,12500,57344,0,0,,LS,Running,10181974,10182462,10182009
openb-pod-0200,32000,49152,0,0,,BE,Running,10182770,10182927,10182774
openb-pod-0201,32000,49152,0,0,,BE,Running,10182770,10182927,10182773
openb-pod-0202,32000,49152,0,0,,BE,Running,10182772,10182927,10182775
openb-pod-0203,16500,51200,0,0,,LS,Running,10183062,10184382,10183064
openb-pod-0204,15400,51200,0,0,,LS,Running,10183730,10185471,10183764
openb-pod-0205,15400,51200,0,0,,LS,Running,10194009,10196350,10194012
openb-pod-0206,15400,51200,0,0,,LS,Running,10194011,10197565,10194014
openb-pod-0207,15400,51200,0,0,,LS,Running,10194102,10195289,10194104
openb-pod-0208,15400,51200,0,0,,LS,Running,10194850,10194926,10194883
openb-pod-0209,15400,51200,0,0,,LS,Running,10195320,10195510,10195353
openb-pod-0210,12500,57344,0,0,,LS,Pending,10198194,10198231,
openb-pod-0211,15400,51200,0,0,,LS,Running,10203921,10203963,10203923
openb-pod-0212,32000,49152,0,0,,BE,Running,10205198,10205349,10205205
openb-pod-0213,11400,57344,0,0,,LS,Running,10205310,10210482,10205313
openb-pod-0214,12500,57344,0,0,,LS,Running,10206123,10206216,10206157
openb-pod-0215,32000,49152,0,0,,BE,Running,10206560,10206711,10206563
openb-pod-0216,32000,49152,0,0,,BE,Running,10206561,10206712,10206567
openb-pod-0217,16500,51200,0,0,,LS,Running,10215567,10217746,10215570
openb-pod-0218,12500,57344,0,0,,LS,Running,10217288,10217909,10217290
openb-pod-0219,12500,57344,0,0,,LS,Running,10217289,10217898,10217293
openb-pod-0220,12500,57344,0,0,,LS,Running,10217294,10217871,10217297
openb-pod-0221,12500,57344,0,0,,LS,Running,10217622,10217840,10217657
openb-pod-0222,8000,30517,0,0,,BE,Running,10219716,10221916,10219716
openb-pod-0223,16500,51200,0,0,,LS,Running,10220568,10230009,10220570
openb-pod-0224,8000,30517,0,0,,BE,Running,10221566,10221917,10221566
openb-pod-0225,32000,49152,0,0,,BE,Running,10229019,10229168,10229021
openb-pod-0226,32000,49152,0,0,,BE,Running,10229795,10229944,10229797
openb-pod-0227,32000,49152,0,0,,BE,Running,10230436,10230586,10230441
openb-pod-0228,32000,49152,0,0,,BE,Running,10253535,10253689,10253540
openb-pod-0229,32000,49152,0,0,,BE,Running,10253535,10253719,10253540
openb-pod-0230,32000,49152,0,0,,BE,Running,10253540,10253719,10253543
openb-pod-0231,32000,49152,0,0,,BE,Running,10254119,10254268,10254127
openb-pod-0232,32000,49152,0,0,,BE,Running,10254119,10254267,10254123
openb-pod-0233,8000,30517,0,0,,BE,Running,10256684,10278152,10256685
openb-pod-0234,8000,30517,0,0,,BE,Running,10256686,10278205,10256686
openb-pod-0235,16500,51200,0,0,,LS,Running,10262159,10267461,10262161
openb-pod-0236,16500,51200,0,0,,LS,Running,10264452,10264935,10264455
openb-pod-0237,16500,51200,0,0,,LS,Running,10264492,10264990,10264494
openb-pod-0238,16500,51200,0,0,,LS,Running,10264496,10264935,10264502
openb-pod-0239,16500,51200,0,0,,LS,Running,10264504,10264718,10264506
openb-pod-0240,15400,51200,0,0,,LS,Running,10266216,10266530,10266219
openb-pod-0241,15400,51200,0,0,,LS,Running,10268394,10269283,10268396
openb-pod-0242,15400,51200,0,0,,LS,Running,10269534,10269844,10269536
openb-pod-0243,8000,30517,0,0,,BE,Running,10270638,10272651,10270638
openb-pod-0244,16500,51200,0,0,,LS,Running,10272752,10273296,10272754
openb-pod-0245,15400,51200,0,0,,LS,Running,10274613,10275954,10274647
openb-pod-0246,32000,49152,0,0,,BE,Running,10276484,10276633,10276491
openb-pod-0247,12500,57344,0,0,,LS,Running,10276839,10277491,10276872
openb-pod-0248,12500,57344,0,0,,LS,Running,10277020,10277252,10277052
openb-pod-0249,32000,49152,0,0,,BE,Running,10277066,10277247,10277069
openb-pod-0250,32000,49152,0,0,,BE,Running,10277067,10277248,10277069
openb-pod-0251,12500,57344,0,0,,LS,Running,10277101,10277328,10277137
openb-pod-0252,32000,49152,0,0,,BE,Running,10277642,10277823,10277644
openb-pod-0253,11400,57344,0,0,,LS,Running,10281490,10282941,10281492
openb-pod-0254,11400,57344,0,0,,LS,Running,10284395,10285965,10284431
openb-pod-0255,11400,57344,0,0,,LS,Running,10284456,10285795,10284491
openb-pod-0256,11400,57344,0,0,,LS,Running,10284459,10285347,10284461
openb-pod-0257,11400,57344,0,0,,LS,Running,10284793,10285222,10284796
openb-pod-0258,11400,57344,0,0,,LS,Pending,10284827,10284895,
openb-pod-0259,11400,57344,0,0,,LS,Running,10284983,10286603,10284985
openb-pod-0260,11400,57344,0,0,,LS,Running,10285518,10286619,10285551
openb-pod-0261,12500,57344,0,0,,LS,Running,10289902,10290138,10289939
openb-pod-0262,12500,57344,0,0,,LS,Running,10290130,10290695,10290162
openb-pod-0263,12500,57344,0,0,,LS,Running,10290172,10290568,10290174
openb-pod-0264,12500,57344,0,0,,LS,Running,10290321,10290539,10290323
openb-pod-0265,8000,15625,0,0,,LS,Running,10290685,10290864,10290687
openb-pod-0266,16500,51200,0,0,,LS,Running,10290903,10291075,10290905
openb-pod-0267,16500,51200,0,0,,LS,Running,10290956,10291153,10290958
openb-pod-0268,15400,51200,0,0,,LS,Running,10291824,10292803,10291826
openb-pod-0269,12500,57344,0,0,,LS,Running,10296563,10298698,10296599
openb-pod-0270,12500,57344,0,0,,LS,Running,10296586,10298735,10296588
openb-pod-0271,12500,57344,0,0,,LS,Running,10296586,10298735,10296588
openb-pod-0272,12500,57344,0,0,,LS,Running,10296587,10298735,10296625
openb-pod-0273,12500,57344,0,0,,LS,Running,10296589,10298779,10296593
openb-pod-0274,15400,51200,0,0,,LS,Running,10298724,10300374,10298760
openb-pod-0275,15400,51200,0,0,,LS,Running,10298812,10299271,10298845
openb-pod-0276,32000,49152,0,0,,BE,Running,10300836,10301014,10300838
openb-pod-0277,16000,31250,0,0,,LS,Running,10301794,10302719,10301796
openb-pod-0278,12500,57344,0,0,,LS,Running,10303787,10305334,10303823
openb-pod-0279,16500,51200,0,0,,LS,Running,10305325,10306768,10305359
openb-pod-0280,16500,51200,0,0,,LS,Running,10305875,10305976,10305877
openb-pod-0281,15400,51200,0,0,,LS,Running,10306411,10306631,10306413
openb-pod-0282,15400,51200,0,0,,LS,Running,10306466,10306736,10306505
openb-pod-0283,8000,30517,0,0,,BE,Running,10313931,10317534,10313933
openb-pod-0284,8000,30517,0,0,,BE,Running,10313939,10317478,10313941
openb-pod-0285,8000,30517,0,0,,BE,Running,10319898,10375351,10319899
openb-pod-0286,32000,49152,0,0,,BE,Running,10324164,10324347,10324168
openb-pod-0287,32000,49152,0,0,,BE,Running,10324164,10324346,10324168
openb-pod-0288,32000,49152,0,0,,BE,Running,10324165,10324316,10324169
openb-pod-0289,32000,49152,0,0,,BE,Running,10324165,10324317,10324169
openb-pod-0290,8000,30517,0,0,,BE,Running,10342602,10365012,10342602
openb-pod-0291,8000,30517,0,0,,BE,Running,10342611,10365064,10342611
openb-pod-0292,8000,30517,0,0,,BE,Running,10342615,10365071,10342615
openb-pod-0293,8000,30517,0,0,,BE,Running,10342618,10365008,10342622
openb-pod-0294,15400,51200,0,0,,LS,Running,10346195,10355159,10346197
openb-pod-0295,8000,30517,0,0,,BE,Running,10346982,10365004,10346982
openb-pod-0296,8000,30517,0,0,,BE,Running,10347070,10365067,10347070
openb-pod-0297,8000,30517,0,0,,BE,Running,10347073,10348468,10347073
openb-pod-0298,32000,49152,0,0,,BE,Running,10347684,10347893,10347687
openb-pod-0299,32000,49152,0,0,,BE,Running,10348371,10348553,10348376
openb-pod-0300,8000,30517,0,0,,BE,Running,10348535,10351134,10348535
openb-pod-0301,12500,57344,0,0,,LS,Running,10349470,10349857,10349507
openb-pod-0302,12500,57344,0,0,,LS,Pending,10349792,10349859,
openb-pod-0303,12500,57344,0,0,,LS,Running,10350086,10350611,10350122
openb-pod-0304,12500,57344,0,0,,LS,Running,10350448,10350610,10350486
openb-pod-0305,12500,57344,0,0,,LS,Running,10350495,10350611,10350497
openb-pod-0306,12500,57344,0,0,,LS,Running,10350764,10351060,10350767
openb-pod-0307,12500,57344,0,0,,LS,Running,10350911,10350986,10350914
openb-pod-0308,12500,57344,0,0,,LS,Running,10354838,10355948,10354841
openb-pod-0309,15400,51200,0,0,,LS,Running,10355928,10356806,10355965
openb-pod-0310,15400,51200,0,0,,LS,Running,10356437,10356806,10356443
openb-pod-0311,12500,57344,0,0,,LS,Running,10356797,10360359,10356800
openb-pod-0312,12500,57344,0,0,,LS,Running,10362185,10362992,10362190
openb-pod-0313,12500,57344,0,0,,LS,Running,10362187,10362700,10362224
openb-pod-0314,12500,57344,0,0,,LS,Running,10362189,10365562,10362191
openb-pod-0315,12500,57344,0,0,,LS,Running,10362271,10363204,10362275
openb-pod-0316,12500,57344,0,0,,LS,Running,10362309,10362387,10362312
openb-pod-0317,12500,57344,0,0,,LS,Running,10363494,10363908,10363529
openb-pod-0318,12500,57344,0,0,,LS,Running,10365629,10365736,10365664
openb-pod-0319,12500,57344,0,0,,LS,Running,10365814,10366859,10365816
openb-pod-0320,12500,57344,0,0,,LS,Running,10366619,10368125,10366621
openb-pod-0321,12500,57344,0,0,,LS,Running,10366840,10367543,10366876
openb-pod-0322,12500,57344,0,0,,LS,Running,10367400,10368583,10367404
openb-pod-0323,12500,57344,0,0,,LS,Running,10369758,10374306,10369793
openb-pod-0324,8000,30517,0,0,,BE,Running,10370733,10370902,10370733
openb-pod-0325,32000,49152,0,0,,BE,Running,10370795,10370947,10370798
openb-pod-0326,32000,49152,0,0,,BE,Running,10370795,10370946,10370800
openb-pod-0327,32000,49152,0,0,,BE,Running,10370795,10370946,10370799
openb-pod-0328,32000,49152,0,0,,BE,Running,10370796,10370947,10370805
openb-pod-0329,12500,57344,0,0,,LS,Running,10370991,10371342,10370995
openb-pod-0330,12500,57344,0,0,,LS,Running,10374274,10375358,10374276
openb-pod-0331,12500,57344,0,0,,LS,Running,10374719,10374817,10374723
openb-pod-0332,15400,51200,0,0,,LS,Running,10375343,10376776,10375348
openb-pod-0333,15400,51200,0,0,,LS,Running,10375397,10375822,10375399
openb-pod-0334,15400,51200,0,0,,LS,Running,10376060,10376662,10376095
openb-pod-0335,15400,51200,0,0,,LS,Running,10376421,10377921,10376456
openb-pod-0336,12500,57344,0,0,,LS,Running,10377032,10377742,10377034
openb-pod-0337,12500,57344,0,0,,LS,Running,10377128,10377962,10377132
openb-pod-0338,12500,57344,0,0,,LS,Running,10377194,10377742,10377196
openb-pod-0339,12500,57344,0,0,,LS,Running,10377196,10377890,10377198
openb-pod-0340,32000,32768,0,0,,LS,Failed,10377198,10380819,10377200
openb-pod-0341,12500,57344,0,0,,LS,Running,10377530,10377907,10377533
openb-pod-0342,12500,57344,0,0,,LS,Running,10378289,10379899,10378293
openb-pod-0343,12500,57344,0,0,,LS,Running,10378343,10380188,10378345
openb-pod-0344,15400,51200,0,0,,LS,Running,10379773,10379906,10379809
openb-pod-0345,15400,51200,0,0,,LS,Running,10379775,10379901,10379812
openb-pod-0346,15400,51200,0,0,,LS,Running,10379775,10379900,10379812
openb-pod-0347,12500,57344,0,0,,LS,Running,10380297,10382495,10380299
openb-pod-0348,12500,57344,0,0,,LS,Running,10380298,10388138,10380302
openb-pod-0349,15400,51200,0,0,,LS,Running,10380386,10383108,10380423
openb-pod-0350,15400,51200,0,0,,LS,Running,10380435,10382541,10380438
openb-pod-0351,15400,51200,0,0,,LS,Running,10380438,10382495,10380442
openb-pod-0352,12500,57344,0,0,,LS,Running,10381979,10382367,10381981
openb-pod-0353,12500,57344,0,0,,LS,Running,10381989,10382318,10381992
openb-pod-0354,12500,57344,0,0,,LS,Running,10381993,10382272,10381997
openb-pod-0355,32000,49152,0,0,,BE,Running,10394822,10394970,10394825
openb-pod-0356,32000,49152,0,0,,BE,Running,10394822,10394971,10394825
openb-pod-0357,32000,49152,0,0,,BE,Running,10396115,10396265,10396118
openb-pod-0358,32000,49152,0,0,,BE,Running,10396115,10396294,10396123
openb-pod-0359,32000,49152,0,0,,BE,Running,10418292,10418443,10418297
openb-pod-0360,32000,49152,0,0,,BE,Running,10418972,10419122,10418976
openb-pod-0361,32000,49152,0,0,,BE,Running,10419546,10419695,10419551
openb-pod-0362,8000,30517,0,0,,BE,Running,10428973,10457496,10428973
openb-pod-0363,12000,24576,0,0,,LS,Succeeded,10438073,10438675,10438073
openb-pod-0364,32000,49152,0,0,,BE,Running,10442013,10442168,10442015
